slope,PP,output
41.3731362332066,1.71841311082244,1
49.3011852331475,1.71841311082244,1
38.8045785149544,42.9860009830445,1
40.8823910536471,1.71841311082244,1
49.3011852331475,133.010749372159,1
39.2588858288163,1.58980073127896,1
59.003144021299,2.68008244037628,1
36.1788807078997,5.61493852548301,1
59.003144021299,0.0,1
41.8842526130684,1.58980073127896,1
34.6299085151535,147.043526679277,1
48.5950645642686,0.234855117276311,1
41.3065251547456,229.456487784162,1
41.3065251547456,0.367360353469849,1
41.3065251547456,44.7604369390756,1
29.0790644265835,71.6100799264386,1
41.2131855485484,88.0405294923112,1
41.3065251547456,50.6513995560817,1
29.0790644265835,44.1573961675167,1
41.3065251547456,133.709141179919,1
50.0367235827981,6.04117547441274,1
40.0981091840451,56.3341071689501,1
38.1217823019601,86.2370215561241,1
34.8532834263414,82.9989655017853,1
38.5112532824152,55.0124366730452,1
35.7919276019755,131.523108700971,1
37.5430771951307,190.092584325466,1
37.5430771951307,190.092584325466,1
35.5737743185841,137.366216026247,1
35.5737743185841,190.092584325466,1
35.5737743185841,190.092584325466,1
35.5737743185841,137.366216026247,1
35.5737743185841,137.366216026247,1
35.5737743185841,190.092584325466,1
35.5737743185841,190.092584325466,1
35.5737743185841,137.366216026247,1
35.5737743185841,190.092584325466,1
35.5737743185841,137.366216026247,1
35.5737743185841,137.366216026247,1
35.5737743185841,190.092584325466,1
35.5737743185841,190.092584325466,1
35.5737743185841,329.302224098239,1
35.5737743185841,137.366216026247,1
26.223715057894,88.9851662442088,1
26.223715057894,88.9851662442088,1
36.0696847012119,101.694187313318,1
36.0696847012119,101.694187313318,1
32.1254338844603,0.259650897234678,1
38.3687320885883,35.1674833483994,1
27.2670675616022,182.048169821501,1
44.837775211813,74.0496000498533,1
44.837775211813,0.508267252705991,1
44.837775211813,74.0496000498533,1
44.837775211813,110.438866268843,1
44.837775211813,110.438866268843,1
44.837775211813,74.0496000498533,1
44.837775211813,110.438866268843,1
44.837775211813,110.438866268843,1
44.837775211813,110.438866268843,1
44.837775211813,110.438866268843,1
37.334405798162,121.164494842291,1
11.3107930421406,129.021688774228,1
37.334405798162,126.737134769559,1
29.5559387971756,129.021688774228,1
37.334405798162,1.08137011528015,1
61.1503105545497,0.139430809766054,1
61.1503105545497,0.139430809766054,1
37.334405798162,0.484676418825984,1
61.1503105545497,74.7907056640834,1
61.1503105545497,57.3174933388364,1
37.334405798162,66.6248688538908,1
61.1503105545497,0.473241005092859,1
37.334405798162,67.5717168203555,1
61.1503105545497,0.0,1
29.5559387971756,37.3749933112413,1
29.5559387971756,1.36778000928462,1
61.1503105545497,97.6186084449291,1
33.6394163596535,2.38801974896342,1
61.1503105545497,97.6186084449291,1
61.1503105545497,260.282059084857,1
61.1503105545497,97.6186084449291,1
31.4251917445378,111.389277659357,1
31.4251917445378,111.389277659357,1
33.6394163596535,78.207381516695,1
61.1503105545497,58.6621642117543,1
61.1503105545497,17.3888981065247,1
35.2333005957433,41.6536877383478,1
36.4027574799526,23.811109822127,1
36.4027574799526,33.3966418728232,1
31.4251917445378,0.036080677062273,1
31.4251917445378,158.960454904474,1
31.4251917445378,8.14431436275481,1
31.4251917445378,111.389277659357,1
31.4251917445378,230.377279846463,1
31.4251917445378,58.6621642117543,1
31.4251917445378,111.389277659357,1
31.4251917445378,230.377279846463,1
31.4251917445378,230.377279846463,1
31.4251917445378,97.6186084449291,1
31.4251917445378,13.4213799238205,1
36.4027574799526,142.6324105034,1
31.4251917445378,8.14431436275481,1
31.4251917445378,0.474418103694916,1
31.4251917445378,5.29762396216393,1
31.4251917445378,1.34245741553605,1
31.4251917445378,131.00821906887,1
31.4251917445378,138.732139261439,1
31.4251917445378,0.0,1
31.4251917445378,28.7597753051668,1
31.4251917445378,0.0,1
31.4251917445378,27.3942798813805,1
29.679336399071,6.75918515957892,1
29.679336399071,129.84320192039,1
29.679336399071,129.84320192039,1
31.7527780019029,0.0,1
31.7527780019029,0.616650111973286,1
31.7527780019029,55.1277843117714,1
31.7527780019029,127.624375220363,1
31.7527780019029,87.9491933993995,1
31.7527780019029,128.397729898556,1
31.7527780019029,1.29550487454981,1
31.7527780019029,28.7597753051668,1
31.7527780019029,0.0,1
33.7156217787619,32.6890930073423,1
33.7156217787619,45.7840400934219,1
33.7156217787619,1.23945503495634,1
33.7156217787619,1.23945503495634,1
33.7156217787619,0.0,1
47.4697064508605,4.02804547781125,1
37.9689552738191,3.78624900616705,1
37.4609822169849,3.78624900616705,1
34.9746632122102,6.78884864784777,1
34.9746632122102,6.78884864784777,1
34.9746632122102,150.098746346033,1
22.5088413652564,3.69526243209839,1
19.3047000449012,3.69526243209839,1
61.8711706217666,83.7719010729343,1
42.5502003391303,3.69526243209839,1
61.8711706217666,83.7719010729343,1
77.1234794481348,69.0194558277726,1
74.3334343432907,69.0194558277726,1
62.31756677352,4.71485538035631,1
22.4371070266735,8.39935706043616,1
50.4805073674748,12.9277239218354,1
62.31756677352,4.71485538035631,1
74.3334343432907,69.0194558277726,1
62.2477189399031,0.0430843913927674,1
53.8157871702873,12.9277239218354,1
62.31756677352,4.71485538035631,1
53.8157871702873,12.9277239218354,1
31.9960404365901,133.89214930078,1
56.7364921702865,8.39935706043616,1
56.7364921702865,189.927360314876,1
60.6904641852223,189.927360314876,1
60.6904641852223,0.986320734024048,1
60.6904641852223,189.927360314876,1
60.6904641852223,0.986320734024048,1
52.0722984041794,64.4484444896225,1
59.07053101085,1.84162157773972,1
71.2575273829661,1.84162157773972,1
47.2115130963357,1.84162157773972,1
64.5664353684368,210.825607795268,1
52.0474154764752,123.506176970899,1
51.0321684527067,0.441578029829543,1
63.461761894658,127.85502338782,1
63.461761894658,82.2503251698799,1
63.461761894658,98.3227262198925,1
63.461761894658,127.85502338782,1
63.461761894658,8.55156242847443,1
73.8982946765261,127.85502338782,1
73.8982946765261,8.55156242847443,1
75.159365017649,421.543570809066,1
34.2333786520168,211.647511556745,1
60.3000720231878,438.595864798874,1
58.0619062623026,70.391325686127,1
65.721394605877,82.2503251698799,1
65.721394605877,127.85502338782,1
66.2202007392649,41.5406823866069,1
66.2202007392649,41.5406823866069,1
65.721394605877,78.4326822515577,1
65.721394605877,127.85502338782,1
62.0832209483348,115.977718324168,1
65.721394605877,67.3752349540591,1
65.721394605877,187.231152880937,1
65.2734324309433,205.778105200268,1
66.9943588287877,572.187521316577,1
65.2734324309433,122.138912381604,1
48.4497534306352,62.3401972916909,1
48.4497534306352,62.3401972916909,1
57.9621139737403,50.6600383581827,1
57.9621139737403,50.6600383581827,1
71.5943815158914,27.5429322831333,1
51.4369352762168,78.0106776729226,1
74.0788357074694,12.7749539958313,1
74.0788357074694,18.0549170002341,1
71.3818902016306,0.0,1
64.9390641773145,43.8634268380701,1
71.2804465150381,32.5934640852356,1
54.2283279081094,182.45344877243,1
60.4036128113195,0.789355655666441,1
70.0432942298582,111.348899010569,1
13.6311538675694,4.71485538035631,1
31.7527780019029,1.29550487454981,1
61.1503105545497,41.6536877383478,1
37.334405798162,66.6248688538908,1
44.837775211813,0.508267252705991,1
44.837775211813,0.508267252705991,1
27.2670675616022,182.048169821501,1
41.3731362332066,1.71841311082244,1
41.3731362332066,1.71841311082244,1
41.3731362332066,1.71841311082244,1
48.4136900329092,4.89831554889679,1
42.1765576023058,1.94639960303903,1
43.1499778417649,174.682380431809,1
48.4136900329092,4.89831554889679,1
31.6905258162635,0.0548786595463753,1
35.5144095871183,1.78071188926697,1
40.0565777843131,3.01731970906258,1
30.4792161579028,21.2489326326176,1
32.0370231256965,0.0,1
21.721670673986,0.0198289407417178,1
37.8772181716954,185.251352909021,1
31.3991495175915,86.8832120453008,1
22.2899679242901,3.19395261525642,1
45.6968584793736,25.7497582533397,1
37.6168848070226,191.433317102026,1
33.85519632632034,10.222469487413731,0
33.85519632632034,254.6904230788347,0
52.84650051297018,75.39471096564087,0
36.088693521715356,91.2302031308409,0
38.68011519980616,0.0,0
20.19339632400615,7.559421354392543,0
32.016396886725694,123.62959442362231,0
32.016396886725694,2.054627903989242,0
32.016396886725694,296.3720016884151,0
32.016396886725694,49.33477828502658,0
55.03527949909473,0.12548772878944858,0
55.03527949909473,0.12548772878944858,0
28.28267257008402,100.2503498934213,0
28.28267257008402,100.2503498934213,0
28.28267257008402,7.32988292647933,0
64.43494336430226,11.736157756095091,0
31.477196890989184,6.109963783062993,0
24.54036080544198,163.8433528393509,0
44.73029185487541,66.13960552811623,0
44.73029185487541,137.0729652129117,0
41.998121628049624,182.0767897143963,0
41.998121628049624,176.486783737689,0
20.06097113186109,2.874557353730778,0
33.600965218345806,59.962381968501724,0
58.74608918784897,185.2002946802412,0
28.28267257008402,207.33955186181672,0
34.17205974643719,3.407624105550345,0
40.3539976906317,0.45744052743539193,0
40.3539976906317,0.45744052743539193,0
28.91289049601427,0.2336858075112102,0
55.03527949909473,87.8567476004362,0
55.03527949909473,87.8567476004362,0
28.28267257008402,87.8567476004362,0
28.28267257008402,87.8567476004362,0
33.78876947561763,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.46271623109071,91.5247685819862,0
32.46271623109071,91.5247685819862,0
31.166917663638152,132.3391740113493,0
38.28545599662495,16.25688286889346,0
53.704876083852874,5.250074376538395,0
53.704876083852874,0.690445567667484,0
28.57750020171261,0.0,0
48.09337801909272,0.07167533040046692,0
33.86179892406429,0.0,0
42.59642158107126,36.704993146844224,0
28.39454687025009,4.69364395444281,0
39.028578982179305,2.246140247583393,0
33.17831750970963,3.145560514088724,0
39.36078341607348,3.145560514088724,0
36.86877083582172,2.434174451977014,0
36.86877083582172,8.449969334481288,0
36.61712725153761,0.1379774719476702,0
36.61712725153761,2.434174451977014,0
20.06097113186109,2.874557353730778,0
32.40990807824484,4.244725406449287,0
53.704876083852874,5.250074376538395,0
53.704876083852874,0.690445567667484,0
53.704876083852874,5.250074376538395,0
53.704876083852874,1.383226850564829,0
53.704876083852874,8.191516592307014,0
28.25923456583235,22.6691426527686,0
28.25923456583235,87.91415634658185,0
28.25923456583235,140.546168145351,0
28.25923456583235,89.25961737334724,0
28.25923456583235,8.003523698542269,0
28.25923456583235,324.56298469277067,0
35.0123634826461,48.818961079325554,0
23.20591708661634,24.9991839950904,0
21.48823173010932,89.25961737334724,0
28.15051503821427,6.1159916513599475,0
19.5495036065874,148.5038890932687,0
36.088693521715356,91.2302031308409,0
36.088693521715356,91.2302031308409,0
20.49899147473005,3.545299780368804,0
15.417550761494942,2.373093008995059,0
15.417550761494942,17.00199579955077,0
33.85519632632034,10.222469487413731,0
28.955517492870182,91.8121114657728,0
28.955517492870182,172.2899853918234,0
33.85519632632034,91.8121114657728,0
33.85519632632034,172.2899853918234,0
33.85519632632034,172.2899853918234,0
33.85519632632034,172.2899853918234,0
33.85519632632034,172.2899853918234,0
33.85519632632034,254.6904230788347,0
28.17838526146884,172.2899853918234,0
28.17838526146884,91.8121114657728,0
28.17838526146884,72.59568751277406,0
29.913734391826498,160.629054086655,0
28.17838526146884,72.59568751277406,0
28.17838526146884,172.2899853918234,0
28.17838526146884,91.8121114657728,0
28.17838526146884,15.514109372935529,0
18.00727350602958,0.2980142086744305,0
30.61360112563971,2.373093008995059,0
41.998121628049624,182.0767897143963,0
41.998121628049624,182.0767897143963,0
41.998121628049624,176.486783737689,0
38.28545599662495,35.37427323865707,0
38.28545599662495,16.25688286889346,0
38.28545599662495,16.25688286889346,0
38.28545599662495,16.25688286889346,0
38.28545599662495,112.53668733537211,0
37.56833722288602,56.53482426479457,0
33.22546373361573,56.186427455395474,0
44.73029185487541,137.0729652129117,0
44.73029185487541,66.13960552811623,0
44.73029185487541,0.0,0
44.73029185487541,0.2093726355582474,0
44.73029185487541,137.0729652129117,0
51.41736598364811,137.0729652129117,0
37.33251871072644,0.5744419321417812,0
32.76725726633976,0.056975452881306385,0
32.76725726633976,0.0,0
34.79611918527108,2.373093008995059,0
40.13254543155642,0.08123444002121688,0
30.00173225696685,1.238905440643428,0
28.142688357706408,23.282751204574023,0
28.142688357706408,4.888613346463539,0
36.05092000588179,34.14754046425221,0
28.142688357706408,26.99054122930389,0
28.34696884184748,0.0,0
41.77617117452307,2.945567634701724,0
41.77617117452307,2.945567634701724,0
11.1754060970274,9.45038773342971,0
37.17255126285792,1.912395358644426,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,60.9795628398657,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
34.736142894805624,1.602640700340273,0
31.962968628406472,1.602640700340273,0
31.962968628406472,1.602640700340273,0
31.962968628406472,1.602640700340273,0
37.584257973231246,1.912395358644426,0
32.9423655662181,1.751759642735127,0
38.17721845749915,1.912395358644426,0
38.343348525080074,1.912395358644426,0
27.59411312410059,45.02691864967347,0
38.343348525080074,1.912395358644426,0
38.343348525080074,1.912395358644426,0
38.343348525080074,1.912395358644426,0
38.17721845749915,1.912395358644426,0
33.07248467119062,2.617950126528738,0
37.584257973231246,1.912395358644426,0
37.584257973231246,1.912395358644426,0
37.584257973231246,1.912395358644426,0
37.584257973231246,1.912395358644426,0
38.68011519980616,0.0,0
25.246928947892492,0.4034652996808287,0
29.74468219684587,1.047616787137536,0
36.87328927605258,1.912395358644426,0
38.83498005758841,1.047616787137536,0
36.87328927605258,54.718649635836506,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
38.83498005758841,1.047616787137536,0
43.57232102961828,4.408483994007112,0
38.44342198405755,1.751759642735127,0
43.57232102961828,9.06053205281499,0
40.82638833452205,1.751759642735127,0
38.83498005758841,1.602640700340273,0
42.69755710337157,2.945567634701724,0
40.82638833452205,1.430820658151064,0
25.96186938671451,162.63670419585,0
37.23582260988594,1.5465717997401962,0
44.37106670983275,1.5465717997401962,0
34.924120663458964,38.68740088474005,0
36.79415194828239,1.5465717997401962,0
44.37106670983275,119.70967443494311,0
35.33299724593467,1.430820658151064,0
53.1028296191691,2.412074196338652,0
32.560992637109734,5.05344467293471,0
53.1028296191691,0.0,0
37.69582735176156,1.430820658151064,0
31.166917663638152,132.3391740113493,0
43.73555810784174,0.2113696055486799,0
37.17587263927104,206.5108390057458,0
37.17587263927104,0.33062431812286414,0
37.17587263927104,40.28439324516805,0
26.171157983925152,64.44907193379474,0
37.091866993693564,79.23647654308007,0
37.17587263927104,45.58625960047353,0
26.171157983925152,39.74165655076503,0
37.17587263927104,120.33822706192709,0
45.033051224518296,5.437057926971466,0
36.08829826564059,50.70069645205509,0
34.30960407176409,77.6133194005117,0
31.36795508370726,74.69906895160678,0
34.66012795417368,49.51119300574068,0
32.21273484177795,118.3707978308739,0
33.78876947561763,171.0833258929194,0
33.78876947561763,171.0833258929194,0
32.016396886725694,123.62959442362231,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,123.62959442362231,0
32.016396886725694,123.62959442362231,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,123.62959442362231,0
32.016396886725694,171.0833258929194,0
32.016396886725694,123.62959442362231,0
32.016396886725694,123.62959442362231,0
32.016396886725694,171.0833258929194,0
32.016396886725694,171.0833258929194,0
32.016396886725694,296.3720016884151,0
32.016396886725694,123.62959442362231,0
23.601343552104602,80.08664961978792,0
23.601343552104602,80.08664961978792,0
32.46271623109071,91.5247685819862,0
32.46271623109071,91.5247685819862,0
28.91289049601427,0.2336858075112102,0
34.53185887972948,31.650735013559462,0
24.54036080544198,163.8433528393509,0
40.3539976906317,66.64464004486797,0
40.3539976906317,0.45744052743539193,0
40.3539976906317,66.64464004486797,0
40.3539976906317,99.3949796419587,0
40.3539976906317,99.3949796419587,0
40.3539976906317,66.64464004486797,0
40.3539976906317,99.3949796419587,0
40.3539976906317,99.3949796419587,0
40.3539976906317,99.3949796419587,0
40.3539976906317,99.3949796419587,0
33.600965218345806,109.04804535806191,0
10.17971373792654,116.11951989680522,0
33.600965218345806,114.06342129260311,0
26.60034491745804,116.11951989680522,0
33.600965218345806,0.973233103752135,0
55.03527949909473,0.12548772878944858,0
55.03527949909473,0.12548772878944858,0
33.600965218345806,0.4362087769433856,0
55.03527949909473,67.31163509767507,0
55.03527949909473,51.58574400495276,0
33.600965218345806,59.962381968501724,0
55.03527949909473,0.4259169045835731,0
33.600965218345806,60.81454513831996,0
55.03527949909473,0.0,0
26.60034491745804,33.63749398011717,0
26.60034491745804,1.231002008356158,0
55.03527949909473,87.8567476004362,0
30.275474723688152,2.149217774067078,0
55.03527949909473,87.8567476004362,0
55.03527949909473,234.2538531763713,0
55.03527949909473,87.8567476004362,0
28.28267257008402,100.2503498934213,0
28.28267257008402,100.2503498934213,0
30.275474723688152,70.38664336502549,0
55.03527949909473,52.79594779057887,0
55.03527949909473,15.65000829587223,0
31.70997053616897,37.48831896451302,0
32.76248173195734,21.4299988399143,0
32.76248173195734,30.056977685540883,0
28.28267257008402,0.0324726093560457,0
28.28267257008402,143.0644094140266,0
28.28267257008402,7.32988292647933,0
28.28267257008402,100.2503498934213,0
28.28267257008402,207.33955186181672,0
28.28267257008402,52.79594779057887,0
28.28267257008402,100.2503498934213,0
28.28267257008402,207.33955186181672,0
28.28267257008402,207.33955186181672,0
28.28267257008402,87.8567476004362,0
28.28267257008402,12.07924193143845,0
32.76248173195734,128.36916945306,0
28.28267257008402,7.32988292647933,0
28.28267257008402,0.4269762933254244,0
28.28267257008402,4.767861565947537,0
28.28267257008402,1.2082116739824451,0
28.28267257008402,117.90739716198301,0
28.28267257008402,124.8589253352951,0
28.28267257008402,0.0,0
28.28267257008402,25.883797774650123,0
28.28267257008402,0.0,0
28.28267257008402,24.654851893242448,0
26.711402759163903,6.0832666436210285,0
26.711402759163903,116.858881728351,0
26.711402759163903,116.858881728351,0
28.57750020171261,0.0,0
28.57750020171261,0.5549851007759574,0
28.57750020171261,49.61500588059426,0
28.57750020171261,114.86193769832671,0
28.57750020171261,79.15427405945955,0
28.57750020171261,115.5579569087004,0
28.57750020171261,1.165954387094829,0
28.57750020171261,25.883797774650123,0
28.57750020171261,0.0,0
30.34405960088571,29.42018370660807,0
30.34405960088571,41.205636084079714,0
30.34405960088571,1.115509531460706,0
30.34405960088571,1.115509531460706,0
30.34405960088571,0.0,0
42.72273580577445,3.6252409300301247,0
34.17205974643719,3.407624105550345,0
33.714883995286414,3.407624105550345,0
31.477196890989184,6.109963783062993,0
31.477196890989184,6.109963783062993,0
31.477196890989184,135.0888717114297,0
20.257957228730763,3.325736188888551,0
17.37423004041108,3.325736188888551,0
55.68405355958994,75.39471096564087,0
38.29518030521727,3.325736188888551,0
55.68405355958994,75.39471096564087,0
69.41113150332133,62.117510244995344,0
66.90009090896163,62.117510244995344,0
56.085810096168004,4.243369842320679,0
20.19339632400615,7.559421354392543,0
45.43245663072732,11.63495152965186,0
56.085810096168004,4.243369842320679,0
66.90009090896163,62.117510244995344,0
56.022947045912794,0.03877595225349066,0
48.43420845325857,11.63495152965186,0
56.085810096168004,4.243369842320679,0
48.43420845325857,11.63495152965186,0
28.796436392931092,120.50293437070201,0
51.06284295325786,7.559421354392543,0
51.06284295325786,170.93462428338842,0
54.62141776670007,170.93462428338842,0
54.62141776670007,0.8876886606216432,0
54.62141776670007,170.93462428338842,0
54.62141776670007,0.8876886606216432,0
46.86506856376146,58.00360004066025,0
53.163477909765,1.657459419965748,0
64.13177464466949,1.657459419965748,0
42.49036178670213,1.657459419965748,0
58.10979183159312,189.7430470157412,0
46.84267392882768,111.1555592738091,0
45.928951607436034,0.3974202268465887,0
57.115585705192196,115.069521049038,0
57.115585705192196,74.0252926528919,0
57.115585705192196,88.49045359790325,0
57.115585705192196,115.069521049038,0
57.115585705192196,7.696406185626987,0
66.5084652088735,115.069521049038,0
66.5084652088735,7.696406185626987,0
67.6434285158841,379.3892137281594,0
30.810040786815122,190.4827604010705,0
54.270064820869024,394.7362783189866,0
52.25571563607234,63.352193117514304,0
59.149255145289295,74.0252926528919,0
59.149255145289295,115.069521049038,0
59.59818066533841,37.38661414794621,0
59.59818066533841,37.38661414794621,0
59.149255145289295,70.58941402640193,0
59.149255145289295,115.069521049038,0
55.87489885350132,104.3799464917512,0
59.149255145289295,60.637711458653186,0
59.149255145289295,168.5080375928433,0
58.74608918784897,185.2002946802412,0
60.29492294590893,514.9687691849193,0
